Purchasing Document,Item,Purchasing Group,valuation_type_|_bwtar,document_date_|_bldat,Currency,gr_processing_time_|_webaz,supplier_name,city,grir_clearing_value_in_local_currency_|_arewr,storage_location,Description,vendor_material_no_|_idnlf,order_unit_|_meins,outline_agreement_|_konnr,volume_|_volum,time_of_entry_|_cputm,po_history_category_|_bewtp,Created By,Material,Plant,terms_of_payment_|_zterm,order_price_unit_|_bprme,reference_doc_item_|_lfpos,Document Date,incoterms_|_inco1,item_category_|_pstyp,gross_weight_|_brgew,last_changed_on_|_aedat,region,Net Order Price,reason_for_movement_|_grund,purchasing_info_rec_|_infnr,debitcredit_ind_|_shkzg,Delivery Completed (Item),batch_|_charg,incoterms_part_2_|_inco2,Supplier,planned_deliv_time_|_plifz,net_weight_|_ntgew,invoice_value_|_reewr,reference_document_|_lfbnr,tax_code_|_mwskz,unit_of_weight_|_gewei,ekko_data_ingestion_freshness_timestamp_utc,posting_date_|_budat,Document Type,entry_date_|_cpudt,amtin_loccur_|_dmbtr,source,Quantity,Purch Organization,Material Group,supplier_id,price_unit_|_peinh,Amount,deletion_indicator_|_loekz,Movement Type,ekpo_data_ingestion_freshness_timestamp_utc,total_gr_qty,total_gr_amt,total_ir_qty,total_ir_amt,has_gr,has_ir,has_delivery,status
8001943886,2,TN1,,,,0,SOCIETE BEN SAID,BEN AROUS,0.0,,Cadenas,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,DDP,0,0.0,2016-10-10,,38.0,,,,X,,A DEFINIR DANS LA COMMANDE,199228,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9520--,199228,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001942995,1,TN1,,,,0,SASETH ETIC 'EUROPE,SOUSSE,0.0,,Ressort de pression couteau,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,,0,0.0,2024-10-28,,15.0,,,,X,,,211722,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9528--,211722,1,0.0,,,2024-10-28T12:57:39Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001942995,2,TN1,,,,0,SASETH ETIC 'EUROPE,SOUSSE,0.0,,Kit roulement pour galet massicot,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,,0,0.0,2024-10-28,,12.0,,,,X,,,211722,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9528--,211722,1,0.0,,,2024-10-28T12:57:39Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001942995,5,TN1,,,,0,SASETH ETIC 'EUROPE,SOUSSE,0.0,,Kit mandrin libre,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,,0,0.0,2024-10-28,,80.0,,,,X,,,211722,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9528--,211722,1,0.0,,,2024-10-28T12:57:39Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001942995,3,TN1,,,,0,SASETH ETIC 'EUROPE,SOUSSE,0.0,,Kit galet massicot,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,,0,0.0,2024-10-28,,40.0,,,,X,,,211722,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9528--,211722,1,0.0,,,2024-10-28T12:57:39Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001942995,4,TN1,,,,0,SASETH ETIC 'EUROPE,SOUSSE,0.0,,Kit Tubepresseur,,ST,,0.0,,,,,1385,Z+60,ST,,2016-10-07,,0,0.0,2024-10-28,,80.0,,,,X,,,211722,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9528--,211722,1,0.0,,,2024-10-28T12:57:39Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001943878,1,TN1,,,,0,‼ISS LOGISTIQUE PROD (USE 105312) DUPLICATE,PARIS,0.0,,FICHIER REJET ISS  149,,H,,0.0,,,,,1385,Z+60,H,,2016-10-07,,0,0.0,2016-10-07,,23.25,,,,X,,,110344,0,0.0,0.0,,V8,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9500--,110344,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001943887,1,TN1,,,,0,‼ISS LOGISTIQUE PROD (USE 105312) DUPLICATE,PARIS,0.0,,TRi ISS RFM 145-A,,H,,0.0,,,,,1385,Z+60,H,,2016-10-07,,0,0.0,2016-10-09,,23.25,,,,X,,,110344,0,0.0,0.0,,V8,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9500--,110344,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001943879,1,TN1,,,,0,‼ISS LOGISTIQUE PROD (USE 105312) DUPLICATE,PARIS,0.0,,RFM tri ISS 145 A2,,H,,0.0,,,,,1385,Z+60,H,,2016-10-07,,0,0.0,2016-10-09,,23.25,,,,X,,,110344,0,0.0,0.0,,V8,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9500--,110344,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001943877,1,TN1,,,,0,‼ISS LOGISTIQUE PROD (USE 105312) DUPLICATE,PARIS,0.0,,Tri  ISS,,H,,0.0,,,,,1385,Z+60,H,,2016-10-07,,0,0.0,2016-10-09,,23.25,,,,X,,,110344,0,0.0,0.0,,V8,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9500--,110344,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001943885,1,TN1,,,,0,TUNISIANET,TUNIS,0.0,,Disque DUR AH V100 1TO Blanc,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-07,,0,0.0,2019-06-13,,1316.32,,,,X,,,207707,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9832--,207707,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940035,1,TN1,,,,0,OOREDOO TUNISIE,TUNIS VILLE,0.0,,Facture OOREDOO Juillet  2016,,MON,,0.0,,,,,1385,Z010,MON,,2016-10-06,DDP,0,0.0,2019-06-13,,27157.31,,,,X,,A DEFINIR DANS LA COMMANDE,199040,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9640--,199040,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940395,1,TN1,,,,0,OOREDOO TUNISIE,TUNIS VILLE,0.0,,Facture OOREDOOJuin 2016,,MON,,0.0,,,,,1385,Z010,MON,,2016-10-06,DDP,0,0.0,2019-06-13,,27157.31,,,,X,,A DEFINIR DANS LA COMMANDE,199040,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9640--,199040,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940044,1,TN1,,,,0,OOREDOO TUNISIE,TUNIS VILLE,0.0,,Facture OOREDOO Mai 2016,,MON,,0.0,,,,,1385,Z010,MON,,2016-10-06,DDP,0,0.0,2019-06-13,,28173.91,,,,X,,A DEFINIR DANS LA COMMANDE,199040,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9640--,199040,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,10,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Cahier intégral wireo A4 200P,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,50.22,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,16,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Pochette perforée A4 Lisse - 90 Microns,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,56.42,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,6,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueure effaçable shneider VERT,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,10.73,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,13,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Intercalaires EXACOMPTA -Carton 6 positi,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,15.62,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,4,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,4 stylo à bille BIC-cristal,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,2.1,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,7,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ramette papier Niveus A4 500 feuilles,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,57.9,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,3,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,, Agrafes NOVUS - 24/6,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,5.46,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,6,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Stylo à bille BIC - Cristal - Rouge,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,2.1,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,5,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,1 pochette de 4 surligneurs MOLIN,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,27.4,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,9,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,PorteFolio A4 Foldermate FE-1010-GRIS,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,180.0,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,14,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Classeur à levier PP/Carton - OFFICE PLA,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,26.0,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,3,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ramette papier  Pioneer A3,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,216.79,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,9,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ramette papier HIGH VOLUME - A4 - 500pag,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,58.9,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,2,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Pochette plastification A4,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,245.96,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,4,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueure effaçable shneider bleu,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,10.73,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,8,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Correcteur Elite 2flacons 20 ml,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,14.73,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,2,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,, Correcteur ELITE -2 flacons 20 ml,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,14.73,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,1,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Trombones 33 mm Boite 1000,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,4.32,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,8,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Bloc Repositionnable - 50x50 mm - 400 fe,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,23.0,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,15,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Trombone coleur 28mm,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,4.6,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,11,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ciseaux de bureau 17cm  Kasting,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,13.13,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,12,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Agrafes MAPED 24/6,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,4.81,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,5,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueure effaçable shneider ROUGE,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,10.73,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,11,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Enveloppe Blanche - 110x220 mm - 90Gr -,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,22.9,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,10,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Boite à tompon Bleu,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,15.02,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,7,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Stylo à bille BIC - Cristal - Vert,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,2.1,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,1,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,, Adhésif transparent - 18mmx30M,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,2.5,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940042,13,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Blister de 6 aimants,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2021-10-07,,7.82,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,12,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Boite d'archive OFFICE PLAST marbrée D10,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,17.0,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940946,17,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Crayon HB standard,,ST,,0.0,,,,,1385,Z+30,ST,,2016-10-06,,0,0.0,2019-06-13,,1.4,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:47:18Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T11:03:35Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8001940953,18,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2636.24,,Bielle d'élevation,,ST,,0.0,12:48:23,Q,Deleted GDPR,000000000467310193,1385,Z+60,ST,16.0,2016-10-06,DDP,0,0.0,2024-10-28,,106.7,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,3137.3,5010998871.0,FU,,2024-03-14T12:47:18Z,2018-01-23,ECPO,2018-01-23,5773.54,FC1,2.0,NP03,9523--,199081,1,213.4,,101.0,2024-10-28T12:57:39Z,1.0,3137.3,1.0,2636.24,1,1,1,DELIVERED
8001940938,3,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,130.95,,vis fixation Support,,ST,,0.0,16:36:55,E,Deleted GDPR,000000000993950818,1385,Z+60,ST,4.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.53,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,130.95,5010998415.0,FU,,2024-03-14T12:47:18Z,2016-10-18,ECPO,2016-10-18,261.9,FC1,20.0,NP03,9523--,199081,1,10.6,,101.0,2024-10-28T12:57:39Z,10.0,130.95,10.0,130.95,1,1,1,DELIVERED
8001940952,1,TN1,,2016-10-21,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,85.24,,Vis d'archet,992016580,ST,,0.0,13:39:53,Q,Deleted GDPR,000000000992016580,1385,Z+60,ST,1.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.69,0.0,,S,X,,BEN AROUS,199081,0,0.0,85.24,5011078328.0,FU,,2024-03-14T12:47:18Z,2016-10-26,ECPC,2016-10-26,170.48,FC1,10.0,NP03,9523--,199081,1,6.9,,101.0,2024-10-28T12:57:39Z,5.0,85.24,5.0,85.24,1,1,1,DELIVERED
8001940953,10,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2369.15,,ENGRENAGE BLOC,,ST,,0.0,12:48:23,Q,Deleted GDPR,000000000367150433,1385,Z+60,ST,9.0,2016-10-06,DDP,0,0.0,2024-10-28,,95.89,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,2819.45,5010998871.0,FU,,2024-03-14T12:47:18Z,2018-01-23,ECPO,2018-01-23,5188.6,FC1,2.0,NP03,9523--,199081,1,191.78,,101.0,2024-10-28T12:57:39Z,1.0,2819.45,1.0,2369.15,1,1,1,DELIVERED
8001940953,16,TN1,,2016-11-04,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,3270.3,,ressort de pression,,ST,,0.0,13:28:23,E,Deleted GDPR,000000000467130354,1385,Z+60,ST,3.0,2016-10-06,DDP,0,0.0,2024-10-28,,44.25,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,3290.25,5011157333.0,FU,,2024-03-14T12:47:18Z,2016-11-10,ECPO,2016-11-10,6560.55,FC1,6.0,NP03,9523--,199081,1,266.31,,101.0,2024-10-28T12:57:39Z,3.0,3290.25,3.0,3270.3,1,1,1,DELIVERED
8001940953,15,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,148.24,,Vis fixation maintien,,ST,,0.0,12:48:23,E,Deleted GDPR,000000000992023677,1385,Z+60,ST,14.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.6,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,176.42,5010998871.0,FU,,2024-03-14T12:47:18Z,2018-01-23,ECPO,2018-01-23,324.65999999999997,FC1,20.0,NP03,9523--,199081,1,12.0,,101.0,2024-10-28T12:57:39Z,10.0,176.42,10.0,148.24,1,1,1,DELIVERED
8001940953,11,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,163.07,,Vis reglage ressort,,ST,,0.0,12:48:23,E,Deleted GDPR,000000000992023577,1385,Z+60,ST,10.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.66,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,194.06,5010998871.0,FU,,2024-03-14T12:47:18Z,2018-01-23,ECPO,2018-01-23,357.13,FC1,20.0,NP03,9523--,199081,1,13.2,,101.0,2024-10-28T12:57:39Z,10.0,194.06,10.0,163.07,1,1,1,DELIVERED
8001940938,1,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,150.71,,vis aiguille,,ST,,0.0,16:36:55,Q,Deleted GDPR,000000009205101548,1385,Z+60,ST,2.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.61,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,150.71,5010998415.0,FU,,2024-03-14T12:47:18Z,2016-10-18,ECPO,2016-10-18,301.42,FC1,20.0,NP03,9523--,199081,1,12.2,,101.0,2024-10-28T12:57:39Z,10.0,150.71,10.0,150.71,1,1,1,DELIVERED
8001940953,7,TN1,,2016-10-10,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,128.48,,Vis de bloc tention,,ST,,0.0,12:48:23,E,Deleted GDPR,000000009204001767,1385,Z+60,ST,6.0,2016-10-06,DDP,0,0.0,2024-10-28,,0.52,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,152.9,5010998871.0,FU,,2024-03-14T12:47:18Z,2018-01-23,ECPO,2018-01-23,281.38,FC1,20.0,NP03,9523--,199081,1,10.4,,101.0,2024-10-28T12:57:39Z,10.0,152.9,10.0,128.48,1,1,1,DELIVERED
